model,n_folds,mae,mse,rmse,r2,r,elapsed_time,n_samples,n_features,transformer,scale,X_pca,scaled_data,run_nbr,layers,target,delta_vec,emb_PCA,emb_pca_n,X_added_t1_score
ridge,5,5.537259556053089,47.23580611263843,6.8712331594902265,0.014398138473182,0.1412381472988701,43.87199902534485,948,4,roberta-large,hils,no,no,0,24_25,score,no,yes,2,no
ridge,5,3.5354979824175614,21.60801502557921,4.644788353309344,0.5487416013418105,0.742634040546551,41.99700236320496,948,32,roberta-large,hils,no,no,0,24_25,score,no,yes,16,no
ridge,5,3.451129252372651,20.58574477684231,4.533883508477621,0.5698222059790845,0.7561274799470878,41.81199955940247,948,64,roberta-large,hils,no,no,0,24_25,score,no,yes,32,no
ridge,5,3.492615732284384,20.79663795132217,4.557609609830726,0.5655182707937146,0.7535414160590745,42.440999031066895,948,128,roberta-large,hils,no,no,0,24_25,score,no,yes,64,no
ridge,5,3.5288186895540035,21.262762365088555,4.60888033768974,0.5557552937641976,0.7467140508857488,46.12899851799011,948,256,roberta-large,hils,no,no,0,24_25,score,no,yes,128,no
ridge,5,3.5424619861115616,21.327107647586068,4.615607801302035,0.5546765616872044,0.7460007936890143,45.75399947166443,948,512,roberta-large,hils,no,no,0,24_25,score,no,yes,256,no
ridge,5,3.227241286705079,18.637066072288174,4.315558161066114,0.610606564290088,0.7823421845532982,53.9164023399353,948,2048,roberta-large,hils,no,no,0,24_25,score,no,no,2,no
