model,n_folds,mae,mse,rmse,r2,r,elapsed_time,n_samples,n_features,transformer,scale,X_pca,scaled_data,run_nbr,layers,target,delta_vec,emb_PCA,emb_pca_n,X_added_t1_score
ridge,5,4.3029457297069325,29.997392365055607,5.469974851357198,0.4910496385492455,0.7028204488027455,56.71447944641113,948,1536,roberta-base,swls,no,no,0,12_13,score,no,no,2,no
