model,n_folds,mae,mse,rmse,r2,r,elapsed_time,n_samples,n_features,transformer,scale,X_pca,scaled_data,run_nbr,layers,target,delta_vec,emb_PCA,emb_pca_n,X_added_t1_score
random_forest,5,3.147934165101088,19.50034605049978,4.405065888893374,0.0548479121269818,0.2751248523505741,99.71767401695251,474,9,roberta-large,swls,no,no,0,24_25,delta,no,yes,2,yes
random_forest,5,2.992183159551307,17.903693177578187,4.220287466440069,0.1320403507134666,0.4205064542796226,105.6902985572815,474,65,roberta-large,swls,no,no,0,24_25,delta,no,yes,16,yes
random_forest,5,2.9914136088581444,18.05080473961229,4.236865538601153,0.1261821908685791,0.418567285442846,111.03532886505128,474,129,roberta-large,swls,no,no,0,24_25,delta,no,yes,32,yes
random_forest,5,2.9902026615637416,18.305072234238303,4.265867606470991,0.1147235657509112,0.4057117684348768,133.66849780082703,474,257,roberta-large,swls,no,no,0,24_25,delta,no,yes,64,yes
random_forest,5,3.023436715072343,18.68527165740657,4.307642115351831,0.0995575890773848,0.3860308367517888,171.2129771709442,474,513,roberta-large,swls,no,no,0,24_25,delta,no,yes,128,yes
random_forest,5,3.035281355037926,19.147593796124475,4.36014593520814,0.0776689188074388,0.3572081807488682,307.1339089870453,474,1025,roberta-large,swls,no,no,0,24_25,delta,no,yes,256,yes
random_forest,5,3.1411366799517704,19.415990218085163,4.395219019416431,0.0592850816886874,0.2783609140999621,100.10102963447572,474,5,roberta-large,swls,no,no,0,24_25,delta,yes,yes,2,yes
random_forest,5,3.100639437587985,18.92982176673344,4.340452506933858,0.0819987496753952,0.3348766921689037,105.16791605949402,474,33,roberta-large,swls,no,no,0,24_25,delta,yes,yes,16,yes
random_forest,5,3.1028656166843698,19.07401829953552,4.35760592179537,0.0742980513555219,0.3244688089683646,98.31695699691772,474,65,roberta-large,swls,no,no,0,24_25,delta,yes,yes,32,yes
random_forest,5,3.1098120313179978,19.361703467597923,4.388634678885305,0.0627314494609281,0.302168187460437,123.82869505882265,474,129,roberta-large,swls,no,no,0,24_25,delta,yes,yes,64,yes
random_forest,5,3.1219851934703025,19.48382510882823,4.401892004177528,0.0576178153589253,0.2889853578456453,146.03910779953003,474,257,roberta-large,swls,no,no,0,24_25,delta,yes,yes,128,yes
random_forest,5,3.113046221873008,19.8164103397004,4.437951055549976,0.0432471196208538,0.2623366506264732,205.7992329597473,474,513,roberta-large,swls,no,no,0,24_25,delta,yes,yes,256,yes
random_forest,5,3.0368397750570884,20.75195375958619,4.531700967281148,0.0081621943679584,0.1130598647838942,97.14059448242188,474,8,roberta-large,swls,no,no,0,24_25,delta,no,yes,2,no
random_forest,5,2.975408852438469,19.402378387268776,4.382511089676023,0.0721884699361668,0.3166546530992718,106.56519603729248,474,64,roberta-large,swls,no,no,0,24_25,delta,no,yes,16,no
random_forest,5,2.9849758262916373,19.666641348883644,4.413908180475916,0.0580372279786049,0.2888851474827122,114.7325439453125,474,128,roberta-large,swls,no,no,0,24_25,delta,no,yes,32,no
random_forest,5,2.996378017445945,19.932642322367048,4.44435615227489,0.0446920948611981,0.2619672105367493,122.96769499778748,474,256,roberta-large,swls,no,no,0,24_25,delta,no,yes,64,no
random_forest,5,3.014030526201524,20.234590946915763,4.4764970166567295,0.0314684140151361,0.2277199651089911,156.72076034545898,474,512,roberta-large,swls,no,no,0,24_25,delta,no,yes,128,no
random_forest,5,3.032663675072179,20.59329670548756,4.515524600299942,0.0147365085647302,0.1698062700987316,207.3264491558075,474,1024,roberta-large,swls,no,no,0,24_25,delta,no,yes,256,no
random_forest,5,3.028746785665976,20.77440338473544,4.535438561286039,0.0060358757505185,0.1251581856549357,108.629212141037,474,4,roberta-large,swls,no,no,0,24_25,delta,yes,yes,2,no
random_forest,5,3.056275995914054,20.46200899663821,4.498313098687858,0.0235612133559804,0.1627698908375602,109.98633909225464,474,32,roberta-large,swls,no,no,0,24_25,delta,yes,yes,16,no
random_forest,5,3.020303001009152,20.88226720414324,4.547400727508935,0.0007065908236549,0.0957389094374022,107.75166416168211,474,64,roberta-large,swls,no,no,0,24_25,delta,yes,yes,32,no
random_forest,5,3.027173585779244,20.935395951215067,4.553135585855447,-0.0017763883088022,0.0466679368445525,114.98718190193176,474,128,roberta-large,swls,no,no,0,24_25,delta,yes,yes,64,no
random_forest,5,3.024828083460695,20.928886616755182,4.552637257725252,-0.0016613957005233,0.0526542031953906,115.14467597007751,474,256,roberta-large,swls,no,no,0,24_25,delta,yes,yes,128,no
random_forest,5,3.02503244193865,20.98005384181996,4.558367673350412,-0.004267360014609,-0.0470742487150136,132.31518411636353,474,512,roberta-large,swls,no,no,0,24_25,delta,yes,yes,256,no
random_forest,5,2.9849047495815126,19.63761804523948,4.409963134832838,0.0600768996448654,0.2946161225205013,1071.566128730774,474,4096,roberta-large,swls,no,no,0,24_25,delta,no,no,2,no
random_forest,5,2.96855972543146,19.160539072514872,4.354976501757799,0.0839200318277575,0.3254468233174358,368.81115221977234,474,2048,roberta-large,swls,no,no,0,24_25,delta,yes,no,2,no
random_forest,5,2.9427689193114217,18.68719172379696,4.303828775943571,0.1039072909439242,0.3868231311160688,421.9959213733673,474,2049,roberta-large,swls,no,no,0,24_25,delta,yes,no,2,yes
random_forest,5,2.979289104867391,18.93567530508981,4.334588321491635,0.0896023903276582,0.3814040886308498,1188.669801235199,474,4097,roberta-large,swls,no,no,0,24_25,delta,no,no,2,yes
