model,n_folds,mae,mse,rmse,r2,r,elapsed_time,n_samples,n_features,transformer,scale,X_pca,scaled_data,run_nbr,layers,target,delta_vec,emb_PCA,emb_pca_n,X_added_t1_score
ak_struct_reg,5,2.8660507854334134,17.324233352663338,4.151286783669727,0.153522159182893,0.4036951055049399,738.292062997818,474,9,roberta-base,swls,no,no,0,12_13,delta,no,yes,2,yes
ak_struct_reg,5,2.1399904667292624,8.514840034960013,2.876444882558421,0.5803213463871518,0.7656663750425492,744.621509552002,474,65,roberta-base,swls,no,no,0,12_13,delta,no,yes,16,yes
ak_struct_reg,5,2.639196959278084,14.511696398879517,3.739923746548309,0.2966041684157069,0.5922308099983472,842.9032254219055,474,129,roberta-base,swls,no,no,0,12_13,delta,no,yes,32,yes
ak_struct_reg,5,1.7045835075377669,6.249245580823556,2.3622529467110374,0.6851458366483428,0.8265896551732711,1635.626742362976,474,257,roberta-base,swls,no,no,0,12_13,delta,no,yes,64,yes
ak_struct_reg,5,2.230795336473913,10.267858511330328,3.16347549025888,0.4975443133142141,0.7561800014070882,954.5299215316772,474,513,roberta-base,swls,no,no,0,12_13,delta,no,yes,128,yes
ak_struct_reg,5,1.877622049368776,7.519285543147403,2.627240404216161,0.6251756065104772,0.8086819616434842,1400.300439119339,474,1025,roberta-base,swls,no,no,0,12_13,delta,no,yes,256,yes
ak_struct_reg,5,2.454825193135095,13.125351253490477,3.565168515562529,0.3522820992243991,0.6046695738014682,501.0222878456116,474,5,roberta-base,swls,no,no,0,12_13,delta,yes,yes,2,yes
ak_struct_reg,5,1.7088421600831367,6.07929603217949,2.2992701293421134,0.688585138553627,0.8281634982458055,856.0008380413055,474,33,roberta-base,swls,no,no,0,12_13,delta,yes,yes,16,yes
ak_struct_reg,5,0.6365761273516569,3.695346999710508,0.862858006927973,0.8068250509711283,0.8703572555501686,747.1522035598755,474,65,roberta-base,swls,no,no,0,12_13,delta,yes,yes,32,yes
ak_struct_reg,5,2.132954913383936,9.32735714021808,2.975619002029845,0.5396822941136973,0.74119283927282,704.2751755714417,474,129,roberta-base,swls,no,no,0,12_13,delta,yes,yes,64,yes
ak_struct_reg,5,2.595939508900015,13.038691957636658,3.5989588633111715,0.3633085234555285,0.6531727284922954,2139.6177458763123,474,257,roberta-base,swls,no,no,0,12_13,delta,yes,yes,128,yes
ak_struct_reg,5,1.3701322448599045,4.530703606985509,1.86176683029561,0.7682782493817308,0.8632694492278696,1885.5238361358645,474,513,roberta-base,swls,no,no,0,12_13,delta,yes,yes,256,yes
ak_struct_reg,5,3.020857083840402,19.92236981429513,4.447499330831725,0.0385240485143625,0.2299407803635819,453.5430438518524,474,8,roberta-base,swls,no,no,0,12_13,delta,no,yes,2,no
ak_struct_reg,5,1.5494536055455952,6.418108796845404,2.095350091006256,0.6713117893360858,0.8257566952543571,596.8099045753479,474,64,roberta-base,swls,no,no,0,12_13,delta,no,yes,16,no
ak_struct_reg,5,1.620712409100901,6.190973738125944,2.2233798040049484,0.686958882013154,0.8269302832943535,476.31843543052673,474,128,roberta-base,swls,no,no,0,12_13,delta,no,yes,32,no
ak_struct_reg,5,2.310344690632196,10.867216503665516,3.2518513323226665,0.4757656381164741,0.771862317479663,612.6554527282715,474,256,roberta-base,swls,no,no,0,12_13,delta,no,yes,64,no
ak_struct_reg,5,3.08776423582937,20.48369539104808,4.508389898783834,0.0138755665208659,0.1495147853117472,1674.3601968288422,474,512,roberta-base,swls,no,no,0,12_13,delta,no,yes,128,no
ak_struct_reg,5,3.0217342008441723,20.933221496062053,4.55322308447801,-0.0019910897954086,,1950.9032938480373,474,1024,roberta-base,swls,no,no,0,12_13,delta,no,yes,256,no
ak_struct_reg,5,2.98892298418444,19.60865210453964,4.4059171565395525,0.061885697811188,0.2656792799257423,480.4888138771057,474,4,roberta-base,swls,no,no,0,12_13,delta,yes,yes,2,no
ak_struct_reg,5,2.7189938062592125,14.580028902857586,3.802879623626789,0.293741267365461,0.5669704539518176,634.4678659439087,474,32,roberta-base,swls,no,no,0,12_13,delta,yes,yes,16,no
ak_struct_reg,5,1.4037100565630405,4.742601065702982,1.9209500069060568,0.7602841871859345,0.8592627138215102,757.8861491680145,474,64,roberta-base,swls,no,no,0,12_13,delta,yes,yes,32,no
ak_struct_reg,5,2.440979144053924,12.463151993212554,3.483323115758554,0.4053478681844079,0.6926466733495972,877.2075662612915,474,128,roberta-base,swls,no,no,0,12_13,delta,yes,yes,64,no
ak_struct_reg,5,2.090303678079722,10.391853433246634,3.0396879735626112,0.4807508113429153,0.7052828259986544,741.5716636180878,474,256,roberta-base,swls,no,no,0,12_13,delta,yes,yes,128,no
ak_struct_reg,5,0.6669313928901248,4.081490236583759,0.9040411406740774,0.7866392744626781,0.8457299805633245,1445.0931196212769,474,512,roberta-base,swls,no,no,0,12_13,delta,yes,yes,256,no
ak_struct_reg,5,1.742330986943027,6.5797391185698215,2.387330451915788,0.6738067005090382,0.8206368084949769,9108.796164035795,474,3072,roberta-base,swls,no,no,0,12_13,delta,no,no,2,no
ak_struct_reg,5,3.018937901287169,20.93292577579856,4.553193169906532,-0.0019776152380865,,2796.599720954895,474,1536,roberta-base,swls,no,no,0,12_13,delta,yes,no,2,no
ak_struct_reg,5,2.5282316507734484,12.680301172628695,3.5482863658247217,0.3813911820989849,0.6748753941879085,3626.122037410736,474,1537,roberta-base,swls,no,no,0,12_13,delta,yes,no,2,yes
ak_struct_reg,5,2.3998541257619226,11.0586317374887,3.310257960510775,0.4595085625955558,0.6927208105309801,8491.199000597,474,3073,roberta-base,swls,no,no,0,12_13,delta,no,no,2,yes
