model,n_folds,mae,mse,rmse,r2,r,elapsed_time,n_samples,n_features,transformer,scale,X_pca,scaled_data,run_nbr,layers,target,delta_vec,emb_PCA,emb_pca_n,X_added_t1_score
random_forest,5,3.198478396274546,21.58823440914924,4.626504676665065,0.2166474342292482,0.4927522519334862,99.91712307929993,474,9,bert-base-uncased,hils,no,no,0,12_13,delta,no,yes,2,yes
random_forest,5,3.1866467072371494,21.591269785387585,4.625110029770271,0.217830850392152,0.5037272594978944,102.3258969783783,474,65,bert-base-uncased,hils,no,no,0,12_13,delta,no,yes,16,yes
random_forest,5,3.174271660664429,21.531357764610902,4.618772615629679,0.2199343340529666,0.5104246632210522,124.7971134185791,474,129,bert-base-uncased,hils,no,no,0,12_13,delta,no,yes,32,yes
random_forest,5,3.182483963776344,21.63980927899117,4.630134995690432,0.2160961712404333,0.5043571299478624,127.69078874588013,474,257,bert-base-uncased,hils,no,no,0,12_13,delta,no,yes,64,yes
random_forest,5,3.1982379607520057,21.771416897106626,4.644583862848551,0.210935396709247,0.495787975990343,189.9356508255005,474,513,bert-base-uncased,hils,no,no,0,12_13,delta,no,yes,128,yes
random_forest,5,3.210867767230821,21.990950718425,4.66586883362443,0.2044677415668322,0.4885975083564555,332.61043643951416,474,1025,bert-base-uncased,hils,no,no,0,12_13,delta,no,yes,256,yes
random_forest,5,3.289801248603948,22.04143162653272,4.670921173987923,0.2028858147050704,0.4611823478934133,84.7765281200409,474,5,bert-base-uncased,hils,no,no,0,12_13,delta,yes,yes,2,yes
random_forest,5,3.2931272589298453,22.15183995936528,4.684359703316908,0.1975740098442084,0.4584435942567014,92.98153781890868,474,33,bert-base-uncased,hils,no,no,0,12_13,delta,yes,yes,16,yes
random_forest,5,3.2940710532694,22.32218923357572,4.704499879941617,0.1896037539607016,0.4514883542679543,117.15507674217224,474,65,bert-base-uncased,hils,no,no,0,12_13,delta,yes,yes,32,yes
random_forest,5,3.307177608429489,22.24684915406435,4.694739374730444,0.1940656840955078,0.4537332262463933,111.2588164806366,474,129,bert-base-uncased,hils,no,no,0,12_13,delta,yes,yes,64,yes
random_forest,5,3.3132283187780294,22.3595988796028,4.709012809788816,0.1877946484737664,0.4469130778847179,143.85753440856934,474,257,bert-base-uncased,hils,no,no,0,12_13,delta,yes,yes,128,yes
random_forest,5,3.315742185212222,22.57383729409193,4.731992354309741,0.1795800560003379,0.4408020244715053,166.04651880264282,474,513,bert-base-uncased,hils,no,no,0,12_13,delta,yes,yes,256,yes
random_forest,5,3.2791388978325235,23.37101245833526,4.811110113531268,0.1527817845325182,0.4152657335886003,88.87925744056702,474,8,bert-base-uncased,hils,no,no,0,12_13,delta,no,yes,2,no
random_forest,5,3.2511362153325414,23.40156869261681,4.814237701743012,0.1524175679773277,0.426583732437651,117.98832416534424,474,64,bert-base-uncased,hils,no,no,0,12_13,delta,no,yes,16,no
random_forest,5,3.243428603036572,23.405384175232733,4.814969324751984,0.1523377564073253,0.4240835870816579,120.38688111305235,474,128,bert-base-uncased,hils,no,no,0,12_13,delta,no,yes,32,no
random_forest,5,3.2608958798085768,23.695024236972973,4.84485069259107,0.1414613944252613,0.4133229347551094,157.52488493919373,474,256,bert-base-uncased,hils,no,no,0,12_13,delta,no,yes,64,no
random_forest,5,3.2767296411531026,23.95466853666275,4.870436947776983,0.1328132544673523,0.4055463018695347,174.6226077079773,474,512,bert-base-uncased,hils,no,no,0,12_13,delta,no,yes,128,no
random_forest,5,3.3035568743605737,24.50065133431633,4.925569738774142,0.1128849323567182,0.3737913938507268,280.9667217731476,474,1024,bert-base-uncased,hils,no,no,0,12_13,delta,no,yes,256,no
random_forest,5,3.4218873475950176,23.79817400636752,4.852350324519504,0.138530416391856,0.387307069316666,89.81678032875061,474,4,bert-base-uncased,hils,no,no,0,12_13,delta,yes,yes,2,no
random_forest,5,3.43930511789824,23.96965039275174,4.873602782922425,0.1298103761839883,0.3762193297558853,118.74480366706848,474,32,bert-base-uncased,hils,no,no,0,12_13,delta,yes,yes,16,no
random_forest,5,3.456428757360321,24.32101647292806,4.910931739996847,0.1161683619262328,0.3587545269680308,84.77139830589294,474,64,bert-base-uncased,hils,no,no,0,12_13,delta,yes,yes,32,no
random_forest,5,3.4420710171666187,24.325988390531005,4.910562998331266,0.1169088326890931,0.3594300874394988,109.95544052124023,474,128,bert-base-uncased,hils,no,no,0,12_13,delta,yes,yes,64,no
random_forest,5,3.441437367875173,24.478757536611035,4.926427540287018,0.111213922982798,0.3524110037615491,152.03323793411255,474,256,bert-base-uncased,hils,no,no,0,12_13,delta,yes,yes,128,no
random_forest,5,3.456763584856931,24.736618683275537,4.953514713120333,0.100812854539467,0.3375622387010834,226.48542881011963,474,512,bert-base-uncased,hils,no,no,0,12_13,delta,yes,yes,256,no
random_forest,5,3.191893493093589,23.397223093281944,4.810779328170965,0.1548114145687071,0.4876787271718227,456.83635210990906,474,3072,bert-base-uncased,hils,no,no,0,12_13,delta,no,no,2,no
random_forest,5,3.1967601635441087,22.41517437787908,4.714867677896252,0.1854807867783008,0.5048786435247338,333.62820625305176,474,1536,bert-base-uncased,hils,no,no,0,12_13,delta,yes,no,2,no
random_forest,5,3.135582718243253,21.147294933873525,4.5781664304270855,0.2330209659530878,0.5558004158207288,271.5428535938263,474,1537,bert-base-uncased,hils,no,no,0,12_13,delta,yes,no,2,yes
random_forest,5,3.0867270780857567,20.757714965114573,4.535343412265831,0.24789919299359303,0.5823284778834982,760.7283895015717,474,3073,bert-base-uncased,hils,no,no,0,12_13,delta,no,no,2,yes
