model,n_folds,mae,mse,rmse,r2,r,elapsed_time,n_samples,n_features,transformer,scale,X_pca,scaled_data,run_nbr,layers,target,delta_vec,emb_PCA,emb_pca_n,X_added_t1_score
ak_struct_reg,5,6.385861272511791,58.96093470074853,7.67541963445021,-0.00196465758150568,,6829.807243824005,948,2048,roberta-large,swls,no,no,0,24_25,score,no,no,2,no
