model,n_folds,mae,mse,rmse,r2,r,elapsed_time,n_samples,n_features,transformer,scale,X_pca,scaled_data,run_nbr,layers,target,delta_vec,emb_PCA,emb_pca_n,X_added_t1_score
ak_struct_reg,5,1.2966999311059346,4.618014296120281,1.7858372781966736,0.795829610369278,0.8758613223059543,824.6402797698975,474,257,bert-large-uncased,hils,no,no,0,24_25,delta,yes,yes,128,yes
ak_struct_reg,5,2.620246832991376,13.442524924400814,3.6393174871929865,0.4997893761057663,0.7466411224219747,2514.1195414066315,474,513,bert-large-uncased,hils,no,no,0,24_25,delta,yes,yes,256,yes
ak_struct_reg,5,2.053239753468908,10.900399216699196,3.2140262447738905,0.5672455634804121,0.7596979586906325,533.3213770389557,474,8,bert-large-uncased,hils,no,no,0,24_25,delta,no,yes,2,no
ak_struct_reg,5,2.553651790466381,13.472946564292837,3.657030295995258,0.4983574824067456,0.7925723666080481,678.7750091552734,474,64,bert-large-uncased,hils,no,no,0,24_25,delta,no,yes,16,no
ak_struct_reg,5,3.3335968289717046,27.86412099666624,5.246051564350909,-0.0021632162059418,,742.6103909015656,474,128,bert-large-uncased,hils,no,no,0,24_25,delta,no,yes,32,no
ak_struct_reg,5,2.5815009626041583,14.03697320595935,3.732733420037603,0.478673750307088,0.7696794588646563,1585.6310930252075,474,256,bert-large-uncased,hils,no,no,0,24_25,delta,no,yes,64,no
ak_struct_reg,5,1.1702334933264926,4.689629786254809,1.5768722536779425,0.7831345974070284,0.8683629532639732,885.9979605674744,474,512,bert-large-uncased,hils,no,no,0,24_25,delta,no,yes,128,no
ak_struct_reg,5,0.673505639030545,3.805923182901099,1.0528952762031163,0.8185724360056643,0.8770671064601782,1166.473793745041,474,1024,bert-large-uncased,hils,no,no,0,24_25,delta,no,yes,256,no
ak_struct_reg,5,3.143721337889103,23.198153912776142,4.787828028484527,0.1603649686396795,0.4261936262593524,627.2485311031342,474,4,bert-large-uncased,hils,no,no,0,24_25,delta,yes,yes,2,no
ak_struct_reg,5,3.3335969926595426,27.86412114304577,5.246051579005081,-0.0021632222326124,,478.2149384021759,474,32,bert-large-uncased,hils,no,no,0,24_25,delta,yes,yes,16,no
ak_struct_reg,5,0.9602834149450896,4.315518746742558,1.740995085418707,0.8050186477875855,0.880813565288693,621.718225479126,474,64,bert-large-uncased,hils,no,no,0,24_25,delta,yes,yes,32,no
ak_struct_reg,5,2.7017584946354347,14.22172794185188,3.751080535327405,0.4697505999767899,0.716279755390158,1055.5225105285645,474,128,bert-large-uncased,hils,no,no,0,24_25,delta,yes,yes,64,no
ak_struct_reg,5,2.814946006479925,16.73616363717681,4.073423269544273,0.3844961186785953,0.6980071315804427,1641.339029788971,474,256,bert-large-uncased,hils,no,no,0,24_25,delta,yes,yes,128,no
ak_struct_reg,5,2.209550735437189,9.46774192490625,2.9697320960229576,0.6218552565111655,0.8022199000726093,839.3021583557129,474,512,bert-large-uncased,hils,no,no,0,24_25,delta,yes,yes,256,no
ak_struct_reg,5,0.8263639146268519,3.4718347470633986,1.1285081117398374,0.8360640417140541,0.90206764474726,8380.041511774063,474,4096,bert-large-uncased,hils,no,no,0,24_25,delta,no,no,2,no
ak_struct_reg,5,1.0086740095487277,3.668259668260751,1.3522999796058772,0.8299200250419533,0.8974571668640507,5023.188383102417,474,2048,bert-large-uncased,hils,no,no,0,24_25,delta,yes,no,2,no
ak_struct_reg,5,2.3690208336858603,10.874055247865764,3.278770696613844,0.5892491203066883,0.7806146667379125,6147.940337181091,474,2049,bert-large-uncased,hils,no,no,0,24_25,delta,yes,no,2,yes
ak_struct_reg,5,1.173499102680897,3.2880892675536986,1.5605699012090053,0.8560226161421121,0.9215608471286572,10635.7076420784,474,4097,bert-large-uncased,hils,no,no,0,24_25,delta,no,no,2,yes
