model,n_folds,mae,mse,rmse,r2,r,elapsed_time,n_samples,n_features,transformer,scale,X_pca,scaled_data
ak_struct_reg,5,4.132382839126396,25.780503064519205,5.044298342161126,0.5634300114908045,0.7643989858376734,961.0435011386871,948,128,bert-base-uncased,swls,no,no
