model,n_folds,mae,mse,rmse,r2,r,elapsed_time,n_samples,n_features,transformer,scale,X_pca,scaled_data
ak_struct_reg,5,1.6743274218629112,8.858482971764007,2.218755653709674,0.8568118889312307,0.9178229591336307,2210.681562900543,948,512,bert-base-uncased,swls,no,no
