model,n_folds,mae,mse,rmse,r2,r,elapsed_time,n_samples,n_features,transformer,scale,X_pca,scaled_data,run_nbr,layers,target,delta_vec,emb_PCA,emb_pca_n,X_added_t1_score
ak_struct_reg,5,2.81128863455734,16.15729471894948,3.925041796253717,0.3537899072572034,0.596818013665179,412.71778559684753,474,4,roberta-large,hils,no,no,0,24_25,delta,yes,yes,2,no
ak_struct_reg,5,0.6075943243330968,3.120759139752492,0.7994724420715562,0.850960520373771,0.9075978195059748,631.3955054283142,474,32,roberta-large,hils,no,no,0,24_25,delta,yes,yes,16,no
ak_struct_reg,5,1.8865686196857627,7.315862371206572,2.596555514183672,0.7023234528704418,0.8479076966084506,587.0370070934296,474,64,roberta-large,hils,no,no,0,24_25,delta,yes,yes,32,no
ak_struct_reg,5,1.4343372578980675,5.322535428374124,2.0594799326732827,0.7737998750715855,0.8784379203554795,771.8144402503967,474,128,roberta-large,hils,no,no,0,24_25,delta,yes,yes,64,no
ak_struct_reg,5,2.1711824617478976,11.231265822012736,3.3158799105058976,0.573950243822175,0.8784931856892001,698.4151921272278,474,256,roberta-large,hils,no,no,0,24_25,delta,yes,yes,128,no
ak_struct_reg,5,3.3327955224452603,27.86341380846995,5.24598073132498,-0.002134068524366,,900.9146571159364,474,512,roberta-large,hils,no,no,0,24_25,delta,yes,yes,256,no
ak_struct_reg,5,1.0730889376507362,3.446601203448668,1.397228078390727,0.8411007094471726,0.9046574358352262,9713.988848686218,474,4096,roberta-large,hils,no,no,0,24_25,delta,no,no,2,no
ak_struct_reg,5,1.6703887925023362,5.861560685586431,2.316093786692188,0.7584453258055838,0.8738516715743471,7523.033973455429,474,2048,roberta-large,hils,no,no,0,24_25,delta,yes,no,2,no
ak_struct_reg,5,1.5277378436489173,5.078748191562029,2.155891299081618,0.7976655935399938,0.899351809056979,4949.670236587524,474,2049,roberta-large,hils,no,no,0,24_25,delta,yes,no,2,yes
ak_struct_reg,5,2.1998181803909955,8.63838418190532,2.8995163880301424,0.6646966399925831,0.8644694658730074,11082.729045391083,474,4097,roberta-large,hils,no,no,0,24_25,delta,no,no,2,yes
