model,n_folds,mae,mse,rmse,r2,r,elapsed_time,n_samples,n_features,transformer,scale,X_pca,scaled_data,run_nbr,layers,target,delta_vec,emb_PCA,emb_pca_n,X_added_t1_score
random_forest,5,3.4437867681411527,24.05670663333727,4.882976393488162,0.1272708359937301,0.3670033124216668,99.77763152122498,474,9,roberta-base,hils,no,no,0,12_13,delta,no,yes,2,yes
random_forest,5,3.264821208788163,21.81134450889747,4.649807829078513,0.2082446733640918,0.486946543411463,121.00869607925416,474,65,roberta-base,hils,no,no,0,12_13,delta,no,yes,16,yes
random_forest,5,3.267604630319852,21.88451313895458,4.657353938517548,0.2057331401201491,0.4832959588046001,121.2794930934906,474,129,roberta-base,hils,no,no,0,12_13,delta,no,yes,32,yes
random_forest,5,3.274265260894085,21.949480739211488,4.6644234287455,0.2030345300598471,0.4827333383011819,135.00850677490234,474,257,roberta-base,hils,no,no,0,12_13,delta,no,yes,64,yes
random_forest,5,3.274082745909495,21.99936635597984,4.668659699109669,0.2021482247801215,0.480025373282126,135.43199348449707,474,513,roberta-base,hils,no,no,0,12_13,delta,no,yes,128,yes
random_forest,5,3.292289453726577,22.2570303045588,4.69659783706597,0.1921624626732034,0.4705499111313611,214.80437803268435,474,1025,roberta-base,hils,no,no,0,12_13,delta,no,yes,256,yes
random_forest,5,3.4677460234235533,24.30087490861999,4.9070811421899485,0.1180400429514145,0.3575310812544888,102.85398149490356,474,5,roberta-base,hils,no,no,0,12_13,delta,yes,yes,2,yes
random_forest,5,3.3851937165636747,23.7180006060834,4.8460232848071545,0.1415638563654355,0.3974244895057307,106.39638376235962,474,33,roberta-base,hils,no,no,0,12_13,delta,yes,yes,16,yes
random_forest,5,3.4381572809400764,23.687116003875563,4.8465399987892965,0.1387869395366472,0.3882814743023563,111.13443422317503,474,65,roberta-base,hils,no,no,0,12_13,delta,yes,yes,32,yes
random_forest,5,3.3957685573756,24.07485465854648,4.880921509611801,0.129529232780443,0.3841183782934864,107.73573589324953,474,129,roberta-base,hils,no,no,0,12_13,delta,yes,yes,64,yes
random_forest,5,3.396940285317509,24.301722169769413,4.902912910427967,0.1220879942041287,0.3735188037467895,121.37678909301758,474,257,roberta-base,hils,no,no,0,12_13,delta,yes,yes,128,yes
random_forest,5,3.455480419140077,24.22255428802511,4.899518176070982,0.120472461177592,0.3633261331494906,151.25928711891174,474,513,roberta-base,hils,no,no,0,12_13,delta,yes,yes,256,yes
random_forest,5,3.340889647247624,27.73585313307628,5.232649316118817,0.0034003836742692,0.1228836952940704,103.90132689476012,474,8,roberta-base,hils,no,no,0,12_13,delta,no,yes,2,no
random_forest,5,3.3341093928543115,24.294207801837203,4.898620742258508,0.1231528511095603,0.3948799736903937,110.57644462585448,474,64,roberta-base,hils,no,no,0,12_13,delta,no,yes,16,no
random_forest,5,3.34905439732483,24.65830718008926,4.934587766614183,0.1105666980834091,0.3803205923084073,115.44686627388,474,128,roberta-base,hils,no,no,0,12_13,delta,no,yes,32,no
random_forest,5,3.346695471305155,24.828209806241823,4.953535882767076,0.1035258527482783,0.3780275665128682,155.6441729068756,474,256,roberta-base,hils,no,no,0,12_13,delta,no,yes,64,no
random_forest,5,3.349092100175267,25.21798320561222,4.990863194827884,0.0909562277689237,0.3596874783257118,207.94668889045715,474,512,roberta-base,hils,no,no,0,12_13,delta,no,yes,128,no
random_forest,5,3.38551917481305,25.707447799635627,5.041052513180501,0.0724544159317836,0.3331758119714771,342.0458245277405,474,1024,roberta-base,hils,no,no,0,12_13,delta,no,yes,256,no
random_forest,5,3.315119076737196,27.876043008491667,5.246952983618272,-0.0024108973409722,,92.0390145778656,474,4,roberta-base,hils,no,no,0,12_13,delta,yes,yes,2,no
random_forest,5,3.3455298890547214,26.871581339451573,5.151089979673613,0.0338952945045725,0.2188644080094008,98.16800808906557,474,32,roberta-base,hils,no,no,0,12_13,delta,yes,yes,16,no
random_forest,5,3.344894755456253,27.473921778406368,5.209445262825375,0.0116308625987515,0.1593873530236493,97.82766318321228,474,64,roberta-base,hils,no,no,0,12_13,delta,yes,yes,32,no
random_forest,5,3.378902469957719,27.439191426370133,5.206114547971646,0.0129218769368611,0.144737783363586,98.25622320175172,474,128,roberta-base,hils,no,no,0,12_13,delta,yes,yes,64,no
random_forest,5,3.3048262804267106,27.855140398885773,5.245158823853745,-0.0017881734633999,,92.06909775733948,474,256,roberta-base,hils,no,no,0,12_13,delta,yes,yes,128,no
random_forest,5,3.320665379626357,27.85813921503529,5.24566671029846,-0.0020728005859977,0.0335031274936224,113.48593187332152,474,512,roberta-base,hils,no,no,0,12_13,delta,yes,yes,256,no
random_forest,5,3.2483678943349736,24.72529897869427,4.944279838809981,0.1083565481774389,0.4138763184055201,848.1451301574707,474,3072,roberta-base,hils,no,no,0,12_13,delta,no,no,2,no
random_forest,5,3.2287484840339182,23.432961577789264,4.812819341974247,0.155087425964513,0.4863039436236879,370.4908239841461,474,1536,roberta-base,hils,no,no,0,12_13,delta,yes,no,2,no
random_forest,5,3.256749386423464,22.225547379219112,4.691606150617161,0.1952167790009975,0.4821398504450672,370.7994487285614,474,1537,roberta-base,hils,no,no,0,12_13,delta,yes,no,2,yes
random_forest,5,3.2424825387879808,22.26218099650874,4.694076481174118,0.19506511435643278,0.48701785267079456,578.5092022418976,474,3073,roberta-base,hils,no,no,0,12_13,delta,no,no,2,yes
