model,n_folds,mae,mse,rmse,r2,r,elapsed_time,n_samples,n_features,transformer,scale,X_pca,scaled_data,run_nbr,layers,target,delta_vec,emb_PCA,emb_pca_n,X_added_t1_score
ridge,5,4.690222883886963,35.22535645869126,5.925968454107074,0.4024541730086911,0.6506150329245317,53.28999948501587,948,2048,bert-large-uncased,swls,no,no,0,24_25,score,no,no,2,no
ridge,5,4.690222883886963,35.22535645869126,5.925968454107074,0.4024541730086911,0.6506150329245317,60.00962448120117,948,2048,bert-large-uncased,swls,no,no,1,24_25,score,no,no,2,no
ridge,5,4.993345969623187,38.17476048032379,6.174871930735807,0.3508705248998597,0.5943799354758263,44.5369987487793,948,4,bert-large-uncased,swls,no,no,0,24_25,score,no,yes,2,no
ridge,5,4.524357319932649,32.658038453083726,5.709276157531772,0.4458617567619421,0.6708070394996188,42.009000062942505,948,32,bert-large-uncased,swls,no,no,0,24_25,score,no,yes,16,no
ridge,5,4.5275669813168165,32.79555756190147,5.717966669380376,0.4439424157148252,0.6712061114241259,42.17300009727478,948,64,bert-large-uncased,swls,no,no,0,24_25,score,no,yes,32,no
ridge,5,4.659458261808284,34.880574176201826,5.89604405603264,0.4081964390516784,0.6512177579290442,42.798994064331055,948,128,bert-large-uncased,swls,no,no,0,24_25,score,no,yes,64,no
ridge,5,4.87052731910978,37.9839520190108,6.15754036198014,0.35502056550863814,0.6195138040627466,44.74300026893616,948,256,bert-large-uncased,swls,no,no,0,24_25,score,no,yes,128,no
