model,n_folds,mae,mse,rmse,r2,r,elapsed_time,n_samples,n_features,transformer,scale,X_pca,scaled_data,run_nbr,layers,target,delta_vec,emb_PCA,emb_pca_n,X_added_t1_score
ridge,5,4.62393122482932,33.94376565885994,5.825089378108598,0.4215562321590953,0.662162787559317,56.52452731132507,948,1536,bert-base-uncased,swls,no,no,0,12_13,score,no,no,2,no
ridge,5,4.62393122482932,33.94376565885994,5.825089378108598,0.4215562321590953,0.662162787559317,55.56202721595764,948,1536,bert-base-uncased,swls,no,no,1,12_13,score,no,no,2,no
ridge,5,5.36049208367575,43.62340987447324,6.604611885344172,0.2558905751210465,0.5177991758335734,42.092143535614014,948,4,bert-base-uncased,swls,no,no,0,12_13,score,no,yes,2,no
ridge,5,4.5638588969044775,32.83571953516047,5.728881441273778,0.4411834202390985,0.6681718955513704,39.620999574661255,948,32,bert-base-uncased,swls,no,no,0,12_13,score,no,yes,16,no
ridge,5,4.50672331767268,31.952278010862404,5.65221904654233,0.4554336035231451,0.6792019386151524,40.08299899101257,948,64,bert-base-uncased,swls,no,no,0,12_13,score,no,yes,32,no
ridge,5,4.63776781078449,34.49197041479401,5.87242954446611,0.4116772252443791,0.6498752743090068,40.51800060272217,948,128,bert-base-uncased,swls,no,no,0,12_13,score,no,yes,64,no
ridge,5,4.958949104089927,40.0893829505162,6.331133509406233,0.3171992320950426,0.590249520990709,42.56100034713745,948,256,bert-base-uncased,swls,no,no,0,12_13,score,no,yes,128,no
ridge,5,4.9732366282232245,39.918801365261814,6.316610042667984,0.32066860428463645,0.5929611831839139,43.958999156951904,948,512,bert-base-uncased,swls,no,no,0,12_13,score,no,yes,256,no
