model,n_folds,mae,mse,rmse,r2,r,elapsed_time,n_samples,n_features,transformer,scale,X_pca,scaled_data
random_forest,5,5.279754166706584,43.52412985133269,6.587974461890518,0.25730566581628306,0.5201115802868623,109.93793272972107,948,32,bert-base-uncased,swls,no,no
