model,n_folds,mae,mse,rmse,r2,r,elapsed_time,n_samples,n_features,transformer,scale,X_pca,scaled_data
blr,5,4.587125406309032,33.06105143231751,5.748597855507265,0.4372905582724388,0.6650839733591629,58.55199933052063,948,32,bert-base-uncased,swls,no,no
