model,n_folds,mae,mse,rmse,r2,r,elapsed_time,n_samples,n_features,transformer,scale,X_pca,scaled_data
blr,5,4.638741226907034,33.610060713712535,5.79731797122465,0.42687263087034133,0.6574537761925958,61.54099678993225,948,128,bert-base-uncased,swls,no,no
