model,n_folds,mae,mse,rmse,r2,r,elapsed_time,n_samples,n_features,transformer,scale,X_pca,scaled_data
blr,5,4.693365848062619,34.64163069997558,5.8853196410560935,0.40986309731720266,0.6449858325862964,63.83299946784973,948,256,bert-base-uncased,swls,no,no
